continent,part,countrycode,value
EUROPE,EAST,RU,Губкинск*
EUROPE,EAST,RU,Гремячинск*
EUROPE,EAST,RU,Георгиевск*
EUROPE,EAST,RU,Всеволожск*
EUROPE,EAST,RU,Волгодонск*
EUROPE,EAST,RU,Владимирск*
EUROPE,EAST,RU,Весьегонск*
EUROPE,EAST,RU,Верхотур*
EUROPE,EAST,RU,Верещагин*
EUROPE,EAST,RU,Будённовск*
EUROPE,EAST,RU,Бугурусла*
EUROPE,EAST,RU,Богородицк*
EUROPE,EAST,RU,Богданович*
EUROPE,EAST,RU,Биробиджа*
EUROPE,EAST,RU,Белоярск*
EUROPE,EAST,RU,Белокурих*
EUROPE,EAST,RU,Белгородск*
EUROPE,EAST,RU,Балабанов*
EUROPE,EAST,RU,Астраханск*
EUROPE,EAST,RU,Андреапол*
EUROPE,EAST,RU,Алексеевк*
EUROPE,EAST,RU,Ак-Довурак*
EUROPE,EAST,RU,Южноуральск*
EUROPE,EAST,RU,Электроугл*
EUROPE,EAST,RU,Циолковск*
EUROPE,EAST,RU,Усть-Илимск*
EUROPE,EAST,RU,Урус-Марта*
EUROPE,EAST,RU,Стерлитамак*
EUROPE,EAST,RU,Снежногорск*
EUROPE,EAST,RU,Сковородин*
EUROPE,EAST,RU,Серафимович*
EUROPE,EAST,RU,Североморск*
EUROPE,EAST,RU,Светлогорск*
EUROPE,EAST,RU,Прокопьевск*
EUROPE,EAST,RU,Похвистнев*
EUROPE,EAST,RU,Оскол?
EUROPE,EAST,RU,Новохопёрск*
EUROPE,EAST,RU,Новоуральск*
EUROPE,EAST,RU,Новосибирск*
EUROPE,EAST,RU,Новокузнецк*
EUROPE,EAST,RU,Новокубанск*
EUROPE,EAST,RU,Нововоронеж*
EUROPE,EAST,RU,Новоалтайск*
EUROPE,EAST,RU,Нижнеудинск*
EUROPE,EAST,RU,Нижегородск*
EUROPE,EAST,RU,Нефтеюганск*
EUROPE,EAST,RU,Менделеевск*
EUROPE,EAST,RU,Лесосибирск*
EUROPE,EAST,RU,Лесозаводск*
EUROPE,EAST,RU,Лениногорск*
EUROPE,EAST,RU,Ленинградск*
EUROPE,EAST,RU,Лахденпох*
EUROPE,EAST,RU,Краснокамск*
EUROPE,EAST,RU,Красногорск*
EUROPE,EAST,RU,Комсомольск*
EUROPE,EAST,RU,Калининград*
EUROPE,EAST,RU,Змеиногорск*
EUROPE,EAST,RU,Зеленокумск*
EUROPE,EAST,RU,Зеленогорск*
EUROPE,EAST,RU,Забайкальск*
EUROPE,EAST,RU,Еманжелинск*
EUROPE,EAST,RU,Дальнегорск*
EUROPE,EAST,RU,Давлеканов*
EUROPE,EAST,RU,Гаврилов-Ям*
EUROPE,EAST,RU,Воскресенск*
EUROPE,EAST,RU,Волоколамск*
EUROPE,EAST,RU,Волгоградск*
EUROPE,EAST,RU,Владикавказ*
EUROPE,EAST,RU,Владивосток*
EUROPE,EAST,RU,Берёзовск*
EUROPE,EAST,RU,Белореченск*
EUROPE,EAST,RU,Архангельск*
EUROPE,EAST,RU,Альметьевск*
EUROPE,EAST,RU,Александр*
EUROPE,EAST,RU,Ямало-Ненецк*
EUROPE,EAST,RU,Электростал*
EUROPE,EAST,RU,Электрогорск*
EUROPE,EAST,RU,Шлиссельбург*
EUROPE,EAST,RU,Черноголовк*
EUROPE,EAST,RU,Усть-Ордынск*
EUROPE,EAST,RU,Усть-Лабинск*
EUROPE,EAST,RU,Усть-Джегут*
EUROPE,EAST,RU,Ставропольск*
EUROPE,EAST,RU,Спас-Клепик*
EUROPE,EAST,RU,Спас-Деменск*
EUROPE,EAST,RU,Сосновоборск*
EUROPE,EAST,RU,Северодвинск*
EUROPE,EAST,RU,Петрозаводск*
EUROPE,EAST,RU,Первоуральск*
EUROPE,EAST,RU,Нязепетровск*
EUROPE,EAST,RU,Новошахтинск*
EUROPE,EAST,RU,Новочеркасск*
EUROPE,EAST,RU,Новороссийск*
EUROPE,EAST,RU,Российск*
EUROPE,EAST,RU,Новопавловск*
EUROPE,EAST,RU,Новомосковск*
EUROPE,EAST,RU,Ладог*
EUROPE,EAST,RU,Невинномысск*
EUROPE,EAST,RU,Наро-Фоминск*
EUROPE,EAST,RU,Междуреченск*
EUROPE,EAST,RU,Вишер*
EUROPE,EAST,RU,Магнитогорск*
EUROPE,EAST,RU,Красноуфимск*
EUROPE,EAST,RU,Котельников*
EUROPE,EAST,RU,Коми-Пермяцк*
EUROPE,EAST,RU,Каменногорск*
EUROPE,EAST,RU,Зеленоградск*
EUROPE,EAST,RU,Заводоуковск*
EUROPE,EAST,RU,Железногорск*
EUROPE,EAST,RU,Железноводск*
EUROPE,EAST,RU,Екатеринбург*
EUROPE,EAST,RU,Долгопрудн*
EUROPE,EAST,RU,Димитровград*
EUROPE,EAST,RU,Гусиноозёрск*
EUROPE,EAST,RU,Горнозаводск*
EUROPE,EAST,RU,Волгореченск*
EUROPE,EAST,RU,Бутурлиновк*
EUROPE,EAST,RU,Борисоглебск*
EUROPE,EAST,RU,Бокситогорск*
EUROPE,EAST,RU,Благовещенск*
EUROPE,EAST,RU,Белоозёрск*
EUROPE,EAST,RU,Башкортоста*
EUROPE,EAST,RU,Среднеуральск*
EUROPE,EAST,RU,Среднеколымск*
EUROPE,EAST,RU,Сольвычегодск*
EUROPE,EAST,RU,Солнечногорск*
EUROPE,EAST,RU,Посад
EUROPE,EAST,RU,Семикаракорск*
EUROPE,EAST,RU,Североуральск*
EUROPE,EAST,RU,Орехово-Зуев*
EUROPE,EAST,RU,Уренг*
EUROPE,EAST,RU,Новоульяновск*
EUROPE,EAST,RU,Новомичуринск*
EUROPE,EAST,RU,Новоаннинск*
EUROPE,EAST,RU,Нижневартовск*
EUROPE,EAST,RU,Медвежьегорск*
EUROPE,EAST,RU,Малоярославец*
EUROPE,EAST,RU,Лодейн*
EUROPE,EAST,RU,Ликино-Дулёв*
EUROPE,EAST,RU,Красноуральск*
EUROPE,EAST,RU,Краснокаменск*
EUROPE,EAST,RU,Краснозаводск*
EUROPE,EAST,RU,Красновишерск*
EUROPE,EAST,RU,Красноармейск*
EUROPE,EAST,RU,Кирово-Чепецк*
EUROPE,EAST,RU,Камень-на-Об*
EUROPE,EAST,RU,Калининградск*
EUROPE,EAST,RU,Калач-на-Дон*
EUROPE,EAST,RU,Дальнереченск*
EUROPE,EAST,RU,Городовиковск*
EUROPE,EAST,RU,Горно-Алтайск*
EUROPE,EAST,RU,Верхнеуральск*
EUROPE,EAST,RU,Устюг*
EUROPE,EAST,RU,Калитв*
EUROPE,EAST,RU,Багратионовск*
EUROPE,EAST,RU,Юрьев-Польск*
EUROPE,EAST,RU,Южно-Сухокумск*
EUROPE,EAST,RU,Южно-Сахалинск*
EUROPE,EAST,RU,Ханты-Мансийск*
EUROPE,EAST,RU,Купавн*
EUROPE,EAST,RU,Спасск-Дальн*
EUROPE,EAST,RU,Ростов-на-Дон*
EUROPE,EAST,RU,Новочебоксарск*
EUROPE,EAST,RU,Новосокольник*
EUROPE,EAST,RU,Новокуйбышевск*
EUROPE,EAST,RU,Краснотурьинск*
EUROPE,EAST,RU,Краснослободск*
EUROPE,EAST,RU,Краснознаменск*
EUROPE,EAST,RU,Константиновск*
EUROPE,EAST,RU,Козьмодемьянск*
EUROPE,EAST,RU,Катав-Ивановск*
EUROPE,EAST,RU,Волочёк*
EUROPE,EAST,RU,Холуниц*
EUROPE,EAST,RU,Северобайкальск*
EUROPE,EAST,RU,Северо-Курильск*
EUROPE,EAST,RU,Санкт-Петербург*
EUROPE,EAST,RU,Новгород*
EUROPE,EAST,RU,Малоархангельск*
EUROPE,EAST,RU,Анжеро-Судженск*
EUROPE,EAST,RU,Усолье-Сибирск*
EUROPE,EAST,RU,Спасск-Рязанск*
EUROPE,EAST,RU,Санкт-Петербург**
EUROPE,EAST,RU,СакиОспарива*
EUROPE,EAST,RU,Гусь-Хрустальн*
EUROPE,EAST,RU,Приморско-Ахтарск*
EUROPE,EAST,RU,Новоалександровск*
EUROPE,EAST,RU,Лосино-Петровск*
EUROPE,EAST,RU,Ленинск-Кузнецк*
EUROPE,EAST,RU,Каменск-Уральск*
EUROPE,EAST,RU,Дагестанск*
EUROPE,EAST,RU,Славянск-на-Кубан*
EUROPE,EAST,RU,Каменск-Шахтинск*
EUROPE,EAST,RU,Николаевск-на-Амур*
EUROPE,EAST,RU,Переславль-Залесск*
EUROPE,EAST,RU,Комсомольск-на-Амур*
EUROPE,EAST,RU,Железногорск-Илимск*
EUROPE,EAST,RU,Петровск-Забайкальск*
EUROPE,EAST,RU,Петропавловск-Камчатск*
EUROPE,EAST,RU,Александровск-Сахалинск*
EUROPE,EAST,RU,Еврейск*
EUROPE,EAST,RU,Ярово*
EUROPE,EAST,RU,Шихан*
EUROPE,EAST,RU,Усоль*
EUROPE,EAST,RU,Тутаев?
EUROPE,EAST,RU,Тамбов?
EUROPE,EAST,RU,Талдом?
EUROPE,EAST,RU,Ростов?
EUROPE,EAST,RU,Реутов?
EUROPE,EAST,RU,Порхов?
EUROPE,EAST,RU,Мордов?
EUROPE,EAST,RU,Кыштым?
EUROPE,EAST,RU,Ковров?
EUROPE,EAST,RU,Зубцов?
EUROPE,EAST,RU,Данков?
EUROPE,EAST,RU,Глазов?
EUROPE,EAST,RU,Вуктыл?
EUROPE,EAST,RU,Волхов?
EUROPE,EAST,RU,Болхов?
EUROPE,EAST,RU,Бобров?
EUROPE,EAST,RU,Русс*
EUROPE,EAST,RU,Салд*
EUROPE,EAST,RU,Тагил?
EUROPE,EAST,RU,Ломов?
EUROPE,EAST,RU,Пышм*
EUROPE,EAST,RU,Двин*
EUROPE,EAST,RU,Уфале?
EUROPE,EAST,RU,Челн*
EUROPE,EAST,RU,Южа
EUROPE,EAST,RU,Шуя
EUROPE,EAST,RU,Уяр
EUROPE,EAST,RU,Уфа
EUROPE,EAST,RU,Уфы
EUROPE,EAST,RU,Уфе
EUROPE,EAST,RU,Уфу
EUROPE,EAST,RU,Сим
EUROPE,EAST,RU,Реж
EUROPE,EAST,RU,Оха
EUROPE,EAST,RU,Оса
EUROPE,EAST,RU,Обь
EUROPE,EAST,RU,Оби
EUROPE,EAST,RU,Нея
EUROPE,EAST,RU,Зея
EUROPE,EAST,RU,Гай
EUROPE,EAST,RU,Буй
EUROPE,EAST,RU,Аша
EUROPE,EAST,RU,Юрг?
EUROPE,EAST,RU,Шацк
EUROPE,EAST,RU,Шали
EUROPE,EAST,RU,Чит?
EUROPE,EAST,RU,Читой
EUROPE,EAST,RU,Ухта
EUROPE,EAST,RU,Ухты
EUROPE,EAST,RU,Ухте
EUROPE,EAST,RU,Ухту
EUROPE,EAST,RU,Урай
EUROPE,EAST,RU,Урая
EUROPE,EAST,RU,Урае
EUROPE,EAST,RU,Ужур
EUROPE,EAST,RU,Тыв?
EUROPE,EAST,RU,Тыву
EUROPE,EAST,RU,Тул?
EUROPE,EAST,RU,Тара
EUROPE,EAST,RU,Сочи
EUROPE,EAST,RU,Саха
EUROPE,EAST,RU,Руз?
EUROPE,EAST,RU,Ржев
EUROPE,EAST,RU,Ржева
EUROPE,EAST,RU,Ржеву
EUROPE,EAST,RU,Плёс
EUROPE,EAST,RU,Очёр
EUROPE,EAST,RU,Осет
EUROPE,EAST,RU,Орск
EUROPE,EAST,RU,Орск?
EUROPE,EAST,RU,Орёл
EUROPE,EAST,RU,Орл?
EUROPE,EAST,RU,Омск
EUROPE,EAST,RU,Омск?
EUROPE,EAST,RU,Луз?
EUROPE,EAST,RU,Куса
EUROPE,EAST,RU,Коми
EUROPE,EAST,RU,Клин
EUROPE,EAST,RU,Кирс
EUROPE,EAST,RU,Кем?
EUROPE,EAST,RU,Ишим?
EUROPE,EAST,RU,Ишимом
EUROPE,EAST,RU,Инта
EUROPE,EAST,RU,Инза
EUROPE,EAST,RU,Емва
EUROPE,EAST,RU,Елец
EUROPE,EAST,RU,Ейск
EUROPE,EAST,RU,Ейск?
EUROPE,EAST,RU,Гдов
EUROPE,EAST,RU,Арск
EUROPE,EAST,RU,Азов
EUROPE,EAST,RU,Адыг*
EUROPE,EAST,RU,Омска
EUROPE,EAST,RU,Омску
EUROPE,EAST,RU,Омске
EUROPE,EAST,RU,Ишим
EUROPE,EAST,RU,Янаул
EUROPE,EAST,RU,Ядрин
EUROPE,EAST,RU,Юхнов
EUROPE,EAST,RU,Эвенк*
EUROPE,EAST,RU,Щучье*
EUROPE,EAST,RU,Щигр*
EUROPE,EAST,RU,Шилк?
EUROPE,EAST,RU,Шарь?
EUROPE,EAST,RU,Чулым*
EUROPE,EAST,RU,Чуваш*
EUROPE,EAST,RU,Чехов
EUROPE,EAST,RU,Чегем*
EUROPE,EAST,RU,Чадан
EUROPE,EAST,RU,Химк*
EUROPE,EAST,RU,Хилок
EUROPE,EAST,RU,Хакас*
EUROPE,EAST,RU,Фатеж?
EUROPE,EAST,RU,Учал*
EUROPE,EAST,RU,Уржум*
EUROPE,EAST,RU,Урен?
EUROPE,EAST,RU,Унеч?
EUROPE,EAST,RU,Углич*
EUROPE,EAST,RU,Тынд?
EUROPE,EAST,RU,Туран
EUROPE,EAST,RU,Тосно
EUROPE,EAST,RU,Топки
EUROPE,EAST,RU,Томск*
EUROPE,EAST,RU,Терек*
EUROPE,EAST,RU,Твер*
EUROPE,EAST,RU,Тавд?
EUROPE,EAST,RU,Сурск*
EUROPE,EAST,RU,Сураж*
EUROPE,EAST,RU,Сунж?
EUROPE,EAST,RU,Судж?
EUROPE,EAST,RU,Сорск*
EUROPE,EAST,RU,Сиба?
EUROPE,EAST,RU,Севск*
EUROPE,EAST,RU,Себеж?
EUROPE,EAST,RU,Сатк?
EUROPE,EAST,RU,Саров
EUROPE,EAST,RU,Ряжск*
EUROPE,EAST,RU,Русск*
EUROPE,EAST,RU,Росси*
EUROPE,EAST,RU,Ревд?
EUROPE,EAST,RU,Пучеж?
EUROPE,EAST,RU,Пудож?
EUROPE,EAST,RU,Псков
EUROPE,EAST,RU,Почеп*
EUROPE,EAST,RU,Перм*
EUROPE,EAST,RU,Пенз?
EUROPE,EAST,RU,Певек*
EUROPE,EAST,RU,Онег?
EUROPE,EAST,RU,Озёры
EUROPE,EAST,RU,Нюрб?
EUROPE,EAST,RU,Нытв?
EUROPE,EAST,RU,Неман
EUROPE,EAST,RU,Надым*
EUROPE,EAST,RU,Мыски
EUROPE,EAST,RU,Муром
EUROPE,EAST,RU,Москв*
EUROPE,EAST,RU,Можг?
EUROPE,EAST,RU,Миасс*
EUROPE,EAST,RU,Мглин
EUROPE,EAST,RU,Марий*
EUROPE,EAST,RU,Магас*
EUROPE,EAST,RU,Льгов
EUROPE,EAST,RU,Лобн?
EUROPE,EAST,RU,Лиски
EUROPE,EAST,RU,Липки
EUROPE,EAST,RU,Ливны
EUROPE,EAST,RU,Ленск*
EUROPE,EAST,RU,Кяхт?
EUROPE,EAST,RU,Кызыл
EUROPE,EAST,RU,Кушв?
EUROPE,EAST,RU,Курск*
EUROPE,EAST,RU,Кохм?
EUROPE,EAST,RU,Киров*
EUROPE,EAST,RU,Кимр*
EUROPE,EAST,RU,Кизел
EUROPE,EAST,RU,Касли
EUROPE,EAST,RU,Канск*
EUROPE,EAST,RU,Канаш*
EUROPE,EAST,RU,Калмы*
EUROPE,EAST,RU,Истр?
EUROPE,EAST,RU,Ирбит*
EUROPE,EAST,RU,Инсар*
EUROPE,EAST,RU,Ингуш*
EUROPE,EAST,RU,Ершов
EUROPE,EAST,RU,Ельн?
EUROPE,EAST,RU,Дубн?
EUROPE,EAST,RU,Выкс?
EUROPE,EAST,RU,Вере?
EUROPE,EAST,RU,Венёв
EUROPE,EAST,RU,Велиж?
EUROPE,EAST,RU,Бурят*
EUROPE,EAST,RU,Борз?
EUROPE,EAST,RU,Бирюч*
EUROPE,EAST,RU,Бирск*
EUROPE,EAST,RU,Бикин
EUROPE,EAST,RU,Бийск*
EUROPE,EAST,RU,Барыш*
EUROPE,EAST,RU,Бакал
EUROPE,EAST,RU,Бавл*
EUROPE,EAST,RU,Асин?
EUROPE,EAST,RU,Ардон
EUROPE,EAST,RU,Аргун
EUROPE,EAST,RU,Анив?
EUROPE,EAST,RU,Анап?
EUROPE,EAST,RU,Алдан
EUROPE,EAST,RU,Акса?
EUROPE,EAST,RU,Агрыз
EUROPE,EAST,RU,Абаз?
EUROPE,EAST,RU,Юхнов?
EUROPE,EAST,RU,Чехов?
EUROPE,EAST,RU,Саров?
EUROPE,EAST,RU,Псков?
EUROPE,EAST,RU,Льгов?
EUROPE,EAST,RU,Жуков?
EUROPE,EAST,RU,Ершов?
EUROPE,EAST,RU,Венёв?
EUROPE,EAST,RU,Фатеж
EUROPE,EAST,RU,Себеж
EUROPE,EAST,RU,Пучеж
EUROPE,EAST,RU,Пудож
EUROPE,EAST,RU,Велиж
EUROPE,EAST,RU,Агрыз?
EUROPE,EAST,RU,Хилок?
EUROPE,EAST,RU,Янаул?
EUROPE,EAST,RU,Кызыл?
EUROPE,EAST,RU,Кизел?
EUROPE,EAST,RU,Бакал?
EUROPE,EAST,RU,Муром?
EUROPE,EAST,RU,Ядрин?
EUROPE,EAST,RU,Чадан?
EUROPE,EAST,RU,Туран?
EUROPE,EAST,RU,Неман?
EUROPE,EAST,RU,Мглин?
EUROPE,EAST,RU,Бикин?
EUROPE,EAST,RU,Ардон?
EUROPE,EAST,RU,Аргун?
EUROPE,EAST,RU,Алдан?
EUROPE,SOUTH,RS,Шипов*
EUROPE,SOUTH,RS,Трнов*
EUROPE,SOUTH,RS,Теслич*
EUROPE,SOUTH,RS,Пирот*
EUROPE,SOUTH,RS,Модрич*
EUROPE,SOUTH,RS,Милич*
EUROPE,SOUTH,RS,Любин*
EUROPE,SOUTH,RS,Лопар*
EUROPE,SOUTH,RS,Вршац*
EUROPE,SOUTH,RS,Биелин*
EUROPE,SOUTH,RS,Челинац*
EUROPE,SOUTH,RS,Чайнич*
EUROPE,SOUTH,RS,Углевик*
EUROPE,SOUTH,RS,Требин*
EUROPE,SOUTH,RS,Соколац*
EUROPE,SOUTH,RS,Рогатиц*
EUROPE,SOUTH,RS,Прнявор*
EUROPE,SOUTH,RS,Приедор*
EUROPE,SOUTH,RS,Лукавиц*
EUROPE,SOUTH,RS,Лакташ*
EUROPE,SOUTH,RS,Кнежев*
EUROPE,SOUTH,RS,Зворник*
EUROPE,SOUTH,RS,Заечар*
EUROPE,SOUTH,RS,Валев*
EUROPE,SOUTH,RS,Шекович*
EUROPE,SOUTH,RS,Панчев*
EUROPE,SOUTH,RS,Невесин*
EUROPE,SOUTH,RS,Лозниц*
EUROPE,SOUTH,RS,Кралев*
EUROPE,SOUTH,RS,Кикинд*
EUROPE,SOUTH,RS,Градишк*
EUROPE,SOUTH,RS,Власениц*
EUROPE,SOUTH,RS,Вишеград*
EUROPE,SOUTH,RS,Братунац*
EUROPE,SOUTH,RS,Белград*
EUROPE,SOUTH,RS,Хан-Песак*
EUROPE,SOUTH,RS,Сребрениц*
EUROPE,SOUTH,RS,Прокупл*
EUROPE,SOUTH,RS,Пелагич*
EUROPE,SOUTH,RS,Нови-Сад*
EUROPE,SOUTH,RS,Нови-Град*
EUROPE,SOUTH,RS,Лесковац*
EUROPE,SOUTH,RS,Крушевац*
EUROPE,SOUTH,RS,Костайниц*
EUROPE,SOUTH,RS,Калиновик*
EUROPE,SOUTH,RS,Зренянин*
EUROPE,SOUTH,RS,Пожаревац*
EUROPE,SOUTH,RS,Крагуевац*
EUROPE,SOUTH,RS,Нови-Пазар*
EUROPE,SOUTH,RS,Котор-Варош*
EUROPE,SOUTH,RS,Мрконич-Град*
EUROPE,SOUTH,RS,Козарска-Дубиц*
EUROPE,SOUTH,RS,Вран*
EUROPE,SOUTH,RS,Фоч
EUROPE,SOUTH,RS,Рудо
EUROPE,SOUTH,RS,Пале
EUROPE,SOUTH,RS,Ниш 
EUROPE,SOUTH,RS,Шамац*
EUROPE,SOUTH,RS,Србац*
EUROPE,SOUTH,RS,Серби
EUROPE,SOUTH,RS,Добой
EUROPE,SOUTH,RS,Гацко
EUROPE,SOUTH,RS,Билеч*
EUROPE,EAST,RO,Хырлэ*
EUROPE,EAST,RO,Хуедин*
EUROPE,EAST,RO,Хорез*
EUROPE,EAST,RO,Фэджет*
EUROPE,EAST,RO,Урлац*
EUROPE,EAST,RO,Тэшнад*
EUROPE,EAST,RO,Сэчел*
EUROPE,EAST,RO,Сэвен*
EUROPE,EAST,RO,Сучав*
EUROPE,EAST,RO,Сулин*
EUROPE,EAST,RO,Соват*
EUROPE,EAST,RO,Слэник*
EUROPE,EAST,RO,Решиц*
EUROPE,EAST,RO,Предя*
EUROPE,EAST,RO,Оршов*
EUROPE,EAST,RO,Онешт*
EUROPE,EAST,RO,Нэсэуд*
EUROPE,EAST,RO,Нэдлак*
EUROPE,EAST,RO,Морен*
EUROPE,EAST,RO,Медиаш*
EUROPE,EAST,RO,Лупен*
EUROPE,EAST,RO,Липов*
EUROPE,EAST,RO,Куртич*
EUROPE,EAST,RO,Куджир*
EUROPE,EAST,RO,Кавник*
EUROPE,EAST,RO,Исакч*
EUROPE,EAST,RO,Златн*
EUROPE,EAST,RO,Гэешт*
EUROPE,EAST,RO,Вулка*
EUROPE,EAST,RO,Вашкэ*
EUROPE,EAST,RO,Бырлад*
EUROPE,EAST,RO,Бухуш*
EUROPE,EAST,RO,Бузиаш*
EUROPE,EAST,RO,Борсек*
EUROPE,EAST,RO,Бекля*
EUROPE,EAST,RO,Агнит*
EUROPE,EAST,RO,Циклен*
EUROPE,EAST,RO,Хыршов*
EUROPE,EAST,RO,Фэгэраш*
EUROPE,EAST,RO,Фундул*
EUROPE,EAST,RO,Фокшан*
EUROPE,EAST,RO,Филиаш*
EUROPE,EAST,RO,Фетешт*
EUROPE,EAST,RO,Урикан*
EUROPE,EAST,RO,Тэлмач*
EUROPE,EAST,RO,Топлиц*
EUROPE,EAST,RO,Тисма*
EUROPE,EAST,RO,Стрех*
EUROPE,EAST,RO,Слатин*
EUROPE,EAST,RO,Симер*
EUROPE,EAST,RO,Сегарч*
EUROPE,EAST,RO,Салонт*
EUROPE,EAST,RO,Рэдэуц*
EUROPE,EAST,RO,Пынкот*
EUROPE,EAST,RO,Пучоас*
EUROPE,EAST,RO,Плопен*
EUROPE,EAST,RO,Плоешт*
EUROPE,EAST,RO,Питешт*
EUROPE,EAST,RO,Пашкан*
EUROPE,EAST,RO,Отопен*
EUROPE,EAST,RO,Орэшт*
EUROPE,EAST,RO,Оравиц*
EUROPE,EAST,RO,Миовен*
EUROPE,EAST,RO,Маргит*
EUROPE,EAST,RO,Кымпин*
EUROPE,EAST,RO,Кымпен*
EUROPE,EAST,RO,Крайов*
EUROPE,EAST,RO,Ковасн*
EUROPE,EAST,RO,Карака*
EUROPE,EAST,RO,Калафат*
EUROPE,EAST,RO,Зимнич*
EUROPE,EAST,RO,Дорох*
EUROPE,EAST,RO,Джурдж*
EUROPE,EAST,RO,Джоадж*
EUROPE,EAST,RO,Влэхиц*
EUROPE,EAST,RO,Буштен*
EUROPE,EAST,RO,Будешт*
EUROPE,EAST,RO,Берешт*
EUROPE,EAST,RO,Бараолт*
EUROPE,EAST,RO,Бабадаг*
EUROPE,EAST,RO,Чиснэд*
EUROPE,EAST,RO,Цэндэр*
EUROPE,EAST,RO,Урзичен*
EUROPE,EAST,RO,Текиргёл*
EUROPE,EAST,RO,Слобоз*
EUROPE,EAST,RO,Ровинар*
EUROPE,EAST,RO,Олтениц*
EUROPE,EAST,RO,Одобешт*
EUROPE,EAST,RO,Нэводар*
EUROPE,EAST,RO,Негрешт*
EUROPE,EAST,RO,Мойнешт*
EUROPE,EAST,RO,Меджид*
EUROPE,EAST,RO,Мангал*
EUROPE,EAST,RO,Кэлэраш*
EUROPE,EAST,RO,Комарник*
EUROPE,EAST,RO,Зэрнешт*
EUROPE,EAST,RO,Жимбол*
EUROPE,EAST,RO,Дарабан*
EUROPE,EAST,RO,Георген*
EUROPE,EAST,RO,Бэйлешт*
EUROPE,EAST,RO,Бухарест*
EUROPE,EAST,RO,Ботошан*
EUROPE,EAST,RO,Бистриц*
EUROPE,EAST,RO,Бая-Мар*
EUROPE,EAST,RO,Аниноас*
EUROPE,EAST,RO,Чернаводэ*
EUROPE,EAST,RO,Хунедоар*
EUROPE,EAST,RO,Фэлтичен*
EUROPE,EAST,RO,Тырнэвен*
EUROPE,EAST,RO,Тыргу-Ж*
EUROPE,EAST,RO,Тимишоар*
EUROPE,EAST,RO,Сигишоар*
EUROPE,EAST,RO,Сату-Мар*
EUROPE,EAST,RO,Погоанел*
EUROPE,EAST,RO,Петрошан*
EUROPE,EAST,RO,Мэрэшешт*
EUROPE,EAST,RO,Мурфатлар*
EUROPE,EAST,RO,Кымпулунг*
EUROPE,EAST,RO,Комэнешт*
EUROPE,EAST,RO,Инсурэц*
EUROPE,EAST,RO,Дрэгэшан*
EUROPE,EAST,RO,Бая-Спр*
EUROPE,EAST,RO,Алба-Юл*
EUROPE,EAST,RO,Тыргу-Окн*
EUROPE,EAST,RO,Тыргу-Нямц*
EUROPE,EAST,RO,Тырговишт*
EUROPE,EAST,RO,Тополовен*
EUROPE,EAST,RO,Пьятра-Олт*
EUROPE,EAST,RO,Оцелу-Рош*
EUROPE,EAST,RO,Окна-Муреш*
EUROPE,EAST,RO,Негру-Водэ*
EUROPE,EAST,RO,Михэйлешт*
EUROPE,EAST,RO,Копша-Микэ*
EUROPE,EAST,RO,Карансебеш*
EUROPE,EAST,RO,Дэрмэнешт*
EUROPE,EAST,RO,Думбрэвен*
EUROPE,EAST,RO,Вынжу-Мар*
EUROPE,EAST,RO,Тыргу-Муреш*
EUROPE,EAST,RO,Тыргу-Лэпуш*
EUROPE,EAST,RO,Тыргу-Бужор*
EUROPE,EAST,RO,Скорничешт*
EUROPE,EAST,RO,Пьятра-Нямц*
EUROPE,EAST,RO,Окнеле-Мар*
EUROPE,EAST,RO,Меркуря-Чук*
EUROPE,EAST,RO,Лехлиу-Гарэ*
EUROPE,EAST,RO,Клуж-Напок*
EUROPE,EAST,RO,Тыргу-Фрумос*
EUROPE,EAST,RO,Сынджорз-Бэ*
EUROPE,EAST,RO,Негрешти-Оаш*
EUROPE,EAST,RO,Молдова-Ноуэ*
EUROPE,EAST,RO,Кишинеу-Криш*
EUROPE,EAST,RO,Вишеу-де-Сус*
EUROPE,EAST,RO,Ватра-Дорн*
EUROPE,EAST,RO,Бэиле-Тушнад*
EUROPE,EAST,RO,Бэиле-Говор*
EUROPE,EAST,RO,Бумбешти-Ж*
EUROPE,EAST,RO,Бая-де-Арьеш*
EUROPE,EAST,RO,Бая-де-Арамэ*
EUROPE,EAST,RO,Сфынту-Георг*
EUROPE,EAST,RO,Рымнику-Сэрат*
EUROPE,EAST,RO,Рымнику-Вылч*
EUROPE,EAST,RO,Окна-Сибиул*
EUROPE,EAST,RO,Кымпия-Турз*
EUROPE,EAST,RO,Болинтин-Вал*
EUROPE,EAST,RO,Чеху-Силван*
EUROPE,EAST,RO,Тыргу-Секуйеск*
EUROPE,EAST,RO,Турну-Мэгурел*
EUROPE,EAST,RO,Слэник-Молдов*
EUROPE,EAST,RO,Дрэгэнешти-Олт*
EUROPE,EAST,RO,Гура-Хуморул*
EUROPE,EAST,RO,Валя-луй-Миха*
EUROPE,EAST,RO,Бэиле-Олэнешт*
EUROPE,EAST,RO,Бэиле-Еркулан*
